0,28.45,119.4833333,2019/8/9 23:00,K0101,125,313
1,27.98333333,119.6333333,2019/8/9 23:00,K0102,56,143
2,30.26666667,120.1666667,2019/8/9 23:00,K1001,17,42
3,30.36666667,120.1333333,2019/8/9 23:00,K1002,83,27
4,30.3,120.3333333,2019/8/9 23:00,K1003,116,33
5,30.15,120.15,2019/8/9 23:00,K1004,84,298
6,30.25,120.0666667,2019/8/9 23:00,K1005,118,31
7,30.25,120.15,2019/8/9 23:00,K1007,86,40
8,30.31666667,120.0833333,2019/8/9 23:00,K1008,99,35
9,30.16666667,120.0666667,2019/8/9 23:00,K1009,124,28
10,30.26666667,120.2166667,2019/8/9 23:00,K1010,149,53
11,29.96666667,119.7166667,2019/8/9 23:00,K1011,125,14
12,30.16666667,119.2166667,2019/8/9 23:00,K1012,69,11
13,29.33333333,119.1666667,2019/8/9 23:00,K1013,90,2
14,30.28333333,120.6333333,2019/8/9 23:00,K1014,142,46
15,29.85,119.35,2019/8/9 23:00,K1015,84,13
16,29.35,118.7,2019/8/9 23:00,K1016,14,66
17,30.43333333,119.7833333,2019/8/9 23:00,K1017,75,209
18,30.23333333,120.1166667,2019/8/9 23:00,K1018,128,24
19,30.46666667,120.1833333,2019/8/9 23:00,K1019,134,37
20,30.26666667,119.9,2019/8/9 23:00,K1020,128,68
21,30.01666667,120.3,2019/8/9 23:00,K1021,169,45
22,30.26666667,120.4333333,2019/8/9 23:00,K1022,43,115
23,29.93333333,120.1666667,2019/8/9 23:00,K1023,142,353
24,29.36666667,119.5166667,2019/8/9 23:00,K1024,123,261
25,30.23333333,119.6833333,2019/8/9 23:00,K1025,128,40
26,29.9,119.5333333,2019/8/9 23:00,K1026,70,84
27,30,120,2019/8/9 23:00,K1027,95,48
28,30.03333333,119.45,2019/8/9 23:00,K1028,77,51
29,30.15,120.2666667,2019/8/9 23:00,K1029,162,31
30,29.5,119.3833333,2019/8/9 23:00,K1030,33,298
31,29.53333333,119.5666667,2019/8/9 23:00,K1031,104,34
32,30.2,119.4,2019/8/9 23:00,K1032,36,212
33,30.28333333,119.1,2019/8/9 23:00,K1033,160,357
34,30.33333333,119.3,2019/8/9 23:00,K1034,93,267
35,29.85,120.1166667,2019/8/9 23:00,K1035,129,107
36,29.68333333,119.9,2019/8/9 23:00,K1036,79,63
37,30.4,119.9666667,2019/8/9 23:00,K1037,126,23
38,29.58333333,119.7333333,2019/8/9 23:00,K1038,49,99
39,29.65,119.5333333,2019/8/9 23:00,K1039,116,120
40,29.31666667,119.3166667,2019/8/9 23:00,K1041,133,131
41,30.38333333,120.5,2019/8/9 23:00,K1042,154,316
42,30.01666667,119.2166667,2019/8/9 23:00,K1043,165,356
43,30.13333333,119.7833333,2019/8/9 23:00,K1044,136,8
44,30.11666667,118.9,2019/8/9 23:00,K1045,73,318
45,30.3,118.95,2019/8/9 23:00,K1046,96,340
46,30.3,119.5666667,2019/8/9 23:00,K1047,191,68
47,30.06666667,120.2,2019/8/9 23:00,K1048,55,71
48,30.16666667,120.45,2019/8/9 23:00,K1049,68,338
49,30.03333333,119.6,2019/8/9 23:00,K1050,114,0
50,30.08333333,119.8166667,2019/8/9 23:00,K1051,153,40
51,30.15,119.9833333,2019/8/9 23:00,K1052,197,38
52,29.76666667,119.5333333,2019/8/9 23:00,K1053,135,40
53,29.93333333,119.3,2019/8/9 23:00,K1054,110,125
54,29.86666667,119.7666667,2019/8/9 23:00,K1055,68,108
55,29.71666667,119.6333333,2019/8/9 23:00,K1056,70,62
56,29.68333333,118.85,2019/8/9 23:00,K1057,45,102
57,29.55,118.8833333,2019/8/9 23:00,K1058,40,342
58,29.85,119.1166667,2019/8/9 23:00,K1059,25,193
59,29.55,118.6333333,2019/8/9 23:00,K1060,23,38
60,29.6,118.75,2019/8/9 23:00,K1061,109,297
61,29.78333333,119.2,2019/8/9 23:00,K1062,86,342
62,29.25,118.7166667,2019/8/9 23:00,K1063,107,347
63,29.46666667,119.0833333,2019/8/9 23:00,K1064,60,85
64,29.91666667,118.9166667,2019/8/9 23:00,K1065,32,234
65,30.18333333,120.0833333,2019/8/9 23:00,K1066,142,55
66,30.18333333,120.0333333,2019/8/9 23:00,K1067,-9999,-9999
67,30.26666667,120.0833333,2019/8/9 23:00,K1068,78,332
68,30.08333333,120.1,2019/8/9 23:00,K1069,112,41
69,29.33333333,118.9833333,2019/8/9 23:00,K1070,85,166
70,30.43333333,119.5666667,2019/8/9 23:00,K1071,147,73
71,30.2,119.05,2019/8/9 23:00,K1072,100,78
72,29.81666667,119.95,2019/8/9 23:00,K1073,102,341
73,29.91666667,119.8666667,2019/8/9 23:00,K1074,128,76
74,29.43333333,118.4833333,2019/8/9 23:00,K1075,85,151
75,29.83333333,118.8666667,2019/8/9 23:00,K1076,23,332
76,30.1,119.5166667,2019/8/9 23:00,K1077,63,329
77,30.18333333,120.3333333,2019/8/9 23:00,K1079,-9999,-9999
78,29.66666667,119.3333333,2019/8/9 23:00,K1080,52,229
79,30.13333333,120.1166667,2019/8/9 23:00,K1081,161,7
80,29.93333333,120.2833333,2019/8/9 23:00,K1082,75,329
81,30.18333333,120.5833333,2019/8/9 23:00,K1083,171,9
82,30.06666667,118.95,2019/8/9 23:00,K1084,45,111
83,30.36666667,119.6666667,2019/8/9 23:00,K1085,68,6
84,30.05,119.35,2019/8/9 23:00,K1086,-9999,-9999
85,29.76666667,119.7166667,2019/8/9 23:00,K1087,69,14
86,29.91666667,119.4333333,2019/8/9 23:00,K1088,-9999,-9999
87,29.83333333,119.45,2019/8/9 23:00,K1089,-9999,-9999
88,29.78333333,119.4166667,2019/8/9 23:00,K1090,81,170
89,29.83333333,119.6,2019/8/9 23:00,K1091,123,13
90,29.65,119.7166667,2019/8/9 23:00,K1092,-9999,-9999
91,29.71666667,119.8,2019/8/9 23:00,K1093,94,119
92,30.16666667,119.6666667,2019/8/9 23:00,K1094,-9999,-9999
93,30.2,118.9333333,2019/8/9 23:00,K1095,141,359
