0,28.45,119.48333333333333,2019-08-10 03:00:00,K0101,147,305
1,27.983333333333334,119.63333333333334,2019-08-10 03:00:00,K0102,29,200
2,30.266666666666666,120.16666666666667,2019-08-10 03:00:00,K1001,27,68
3,30.366666666666667,120.13333333333334,2019-08-10 03:00:00,K1002,109,44
4,30.3,120.33333333333333,2019-08-10 03:00:00,K1003,141,41
5,30.15,120.15,2019-08-10 03:00:00,K1004,116,323
6,30.25,120.06666666666666,2019-08-10 03:00:00,K1005,124,4
7,30.25,120.15,2019-08-10 03:00:00,K1007,111,51
8,30.316666666666666,120.08333333333333,2019-08-10 03:00:00,K1008,89,3
9,30.166666666666668,120.06666666666666,2019-08-10 03:00:00,K1009,128,26
10,30.266666666666666,120.21666666666667,2019-08-10 03:00:00,K1010,174,55
11,29.966666666666665,119.71666666666667,2019-08-10 03:00:00,K1011,155,3
12,30.166666666666668,119.21666666666667,2019-08-10 03:00:00,K1012,46,278
13,29.333333333333332,119.16666666666667,2019-08-10 03:00:00,K1013,95,3
14,30.283333333333335,120.63333333333334,2019-08-10 03:00:00,K1014,209,85
15,29.85,119.35,2019-08-10 03:00:00,K1015,72,337
16,29.35,118.7,2019-08-10 03:00:00,K1016,16,24
17,30.433333333333334,119.78333333333333,2019-08-10 03:00:00,K1017,76,220
18,30.233333333333334,120.11666666666666,2019-08-10 03:00:00,K1018,171,27
19,30.466666666666665,120.18333333333334,2019-08-10 03:00:00,K1019,156,38
20,30.266666666666666,119.9,2019-08-10 03:00:00,K1020,180,31
21,30.016666666666666,120.3,2019-08-10 03:00:00,K1021,141,73
22,30.266666666666666,120.43333333333334,2019-08-10 03:00:00,K1022,60,14
23,29.933333333333334,120.16666666666667,2019-08-10 03:00:00,K1023,172,2
24,29.366666666666667,119.51666666666667,2019-08-10 03:00:00,K1024,159,295
25,30.233333333333334,119.68333333333334,2019-08-10 03:00:00,K1025,140,27
26,29.9,119.53333333333333,2019-08-10 03:00:00,K1026,69,355
27,30.0,120.0,2019-08-10 03:00:00,K1027,94,60
28,30.033333333333335,119.45,2019-08-10 03:00:00,K1028,79,85
29,30.15,120.26666666666667,2019-08-10 03:00:00,K1029,178,17
30,29.5,119.38333333333334,2019-08-10 03:00:00,K1030,46,323
31,29.533333333333335,119.56666666666666,2019-08-10 03:00:00,K1031,166,23
32,30.2,119.4,2019-08-10 03:00:00,K1032,40,175
33,30.283333333333335,119.1,2019-08-10 03:00:00,K1033,151,357
34,30.333333333333332,119.3,2019-08-10 03:00:00,K1034,110,232
35,29.85,120.11666666666666,2019-08-10 03:00:00,K1035,108,94
36,29.683333333333334,119.9,2019-08-10 03:00:00,K1036,71,359
37,30.4,119.96666666666667,2019-08-10 03:00:00,K1037,170,31
38,29.583333333333332,119.73333333333333,2019-08-10 03:00:00,K1038,70,62
39,29.65,119.53333333333333,2019-08-10 03:00:00,K1039,154,348
40,29.316666666666666,119.31666666666666,2019-08-10 03:00:00,K1041,139,165
41,30.383333333333333,120.5,2019-08-10 03:00:00,K1042,168,309
42,30.016666666666666,119.21666666666667,2019-08-10 03:00:00,K1043,137,4
43,30.133333333333333,119.78333333333333,2019-08-10 03:00:00,K1044,160,30
44,30.116666666666667,118.9,2019-08-10 03:00:00,K1045,47,346
45,30.3,118.95,2019-08-10 03:00:00,K1046,90,320
46,30.3,119.56666666666666,2019-08-10 03:00:00,K1047,160,23
47,30.066666666666666,120.2,2019-08-10 03:00:00,K1048,95,64
48,30.166666666666668,120.45,2019-08-10 03:00:00,K1049,109,318
49,30.033333333333335,119.6,2019-08-10 03:00:00,K1050,154,23
50,30.083333333333332,119.81666666666666,2019-08-10 03:00:00,K1051,167,23
51,30.15,119.98333333333333,2019-08-10 03:00:00,K1052,182,63
52,29.766666666666666,119.53333333333333,2019-08-10 03:00:00,K1053,148,131
53,29.933333333333334,119.3,2019-08-10 03:00:00,K1054,138,124
54,29.866666666666667,119.76666666666667,2019-08-10 03:00:00,K1055,103,11
55,29.716666666666665,119.63333333333334,2019-08-10 03:00:00,K1056,100,346
56,29.683333333333334,118.85,2019-08-10 03:00:00,K1057,91,263
