0,28.45,119.48333333333333,2019-08-10,K0101,117,314
1,27.983333333333334,119.63333333333334,2019-08-10,K0102,46,158
2,30.266666666666666,120.16666666666667,2019-08-10,K1001,56,64
3,30.366666666666667,120.13333333333334,2019-08-10,K1002,96,35
4,30.3,120.33333333333333,2019-08-10,K1003,116,19
5,30.15,120.15,2019-08-10,K1004,105,304
6,30.25,120.06666666666666,2019-08-10,K1005,95,17
7,30.25,120.15,2019-08-10,K1007,85,18
8,30.316666666666666,120.08333333333333,2019-08-10,K1008,63,41
9,30.166666666666668,120.06666666666666,2019-08-10,K1009,99,54
10,30.266666666666666,120.21666666666667,2019-08-10,K1010,107,52
11,29.966666666666665,119.71666666666667,2019-08-10,K1011,134,0
12,30.166666666666668,119.21666666666667,2019-08-10,K1012,54,326
13,29.333333333333332,119.16666666666667,2019-08-10,K1013,81,2
14,30.283333333333335,120.63333333333334,2019-08-10,K1014,174,64
15,29.85,119.35,2019-08-10,K1015,78,356
16,29.35,118.7,2019-08-10,K1016,11,257
17,30.433333333333334,119.78333333333333,2019-08-10,K1017,70,61
18,30.233333333333334,120.11666666666666,2019-08-10,K1018,128,360
19,30.466666666666665,120.18333333333334,2019-08-10,K1019,126,60
20,30.266666666666666,119.9,2019-08-10,K1020,144,17
21,30.016666666666666,120.3,2019-08-10,K1021,180,36
22,30.266666666666666,120.43333333333334,2019-08-10,K1022,35,233
23,29.933333333333334,120.16666666666667,2019-08-10,K1023,150,356
24,29.366666666666667,119.51666666666667,2019-08-10,K1024,119,258
25,30.233333333333334,119.68333333333334,2019-08-10,K1025,142,37
26,29.9,119.53333333333333,2019-08-10,K1026,74,343
27,30.0,120.0,2019-08-10,K1027,132,17
28,30.033333333333335,119.45,2019-08-10,K1028,78,29
29,30.15,120.26666666666667,2019-08-10,K1029,165,51
30,29.5,119.38333333333334,2019-08-10,K1030,30,312
31,29.533333333333335,119.56666666666666,2019-08-10,K1031,133,20
32,30.2,119.4,2019-08-10,K1032,45,166
33,30.283333333333335,119.1,2019-08-10,K1033,140,17
34,30.333333333333332,119.3,2019-08-10,K1034,82,260
35,29.85,120.11666666666666,2019-08-10,K1035,137,82
36,29.683333333333334,119.9,2019-08-10,K1036,72,356
37,30.4,119.96666666666667,2019-08-10,K1037,131,360
