0,28.45,119.48333333333333,2019-08-10 06:00:00,K0101,108,312
1,27.983333333333334,119.63333333333334,2019-08-10 06:00:00,K0102,33,202
2,30.266666666666666,120.16666666666667,2019-08-10 06:00:00,K1001,58,37
3,30.366666666666667,120.13333333333334,2019-08-10 06:00:00,K1002,112,47
4,30.3,120.33333333333333,2019-08-10 06:00:00,K1003,144,27
5,30.15,120.15,2019-08-10 06:00:00,K1004,97,323
6,30.25,120.06666666666666,2019-08-10 06:00:00,K1005,96,17
7,30.25,120.15,2019-08-10 06:00:00,K1007,104,20
8,30.316666666666666,120.08333333333333,2019-08-10 06:00:00,K1008,75,18
9,30.166666666666668,120.06666666666666,2019-08-10 06:00:00,K1009,147,91
10,30.266666666666666,120.21666666666667,2019-08-10 06:00:00,K1010,137,52
11,29.966666666666665,119.71666666666667,2019-08-10 06:00:00,K1011,124,354
12,30.166666666666668,119.21666666666667,2019-08-10 06:00:00,K1012,48,281
13,29.333333333333332,119.16666666666667,2019-08-10 06:00:00,K1013,130,3
14,30.283333333333335,120.63333333333334,2019-08-10 06:00:00,K1014,221,74
15,29.85,119.35,2019-08-10 06:00:00,K1015,75,10
16,29.35,118.7,2019-08-10 06:00:00,K1016,33,277
17,30.433333333333334,119.78333333333333,2019-08-10 06:00:00,K1017,115,96
18,30.233333333333334,120.11666666666666,2019-08-10 06:00:00,K1018,132,58
19,30.466666666666665,120.18333333333334,2019-08-10 06:00:00,K1019,135,38
20,30.266666666666666,119.9,2019-08-10 06:00:00,K1020,180,28
21,30.016666666666666,120.3,2019-08-10 06:00:00,K1021,178,133
22,30.266666666666666,120.43333333333334,2019-08-10 06:00:00,K1022,72,106
23,29.933333333333334,120.16666666666667,2019-08-10 06:00:00,K1023,138,347
24,29.366666666666667,119.51666666666667,2019-08-10 06:00:00,K1024,99,289
25,30.233333333333334,119.68333333333334,2019-08-10 06:00:00,K1025,140,46
26,29.9,119.53333333333333,2019-08-10 06:00:00,K1026,63,9
27,30.0,120.0,2019-08-10 06:00:00,K1027,135,71
28,30.033333333333335,119.45,2019-08-10 06:00:00,K1028,36,4
29,30.15,120.26666666666667,2019-08-10 06:00:00,K1029,163,20
30,29.5,119.38333333333334,2019-08-10 06:00:00,K1030,56,315
