IIiii,lat,lon,RR
K2212,30.033333333333335,121.43333333333337,127.85714285714286
K2214,29.966666666666665,121.45000000000002,93.0
K2216,29.933333333333334,121.5,98.85714285714286
K2217,29.966666666666665,121.38333333333334,84.57142857142857
K2252,30.033333333333335,121.60000000000001,72.85714285714286
K2253,30.0,121.5,128.28571428571428
K2254,30.0,121.56666666666663,73.57142857142857
K2255,29.949999999999996,121.63333333333334,127.0
K2256,29.98333333333334,121.70000000000002,92.28571428571429
K2257,30.0,121.66666666666666,77.71428571428571
K2258,30.033333333333335,121.63333333333334,93.42857142857143
K2259,30.033333333333335,121.54999999999998,67.85714285714286
K2260,29.933333333333334,121.64999999999999,153.28571428571428
K2261,30.01666666666666,121.48333333333333,110.28571428571429
K2299,29.900000000000002,121.75,125.85714285714286
K2310,29.966666666666665,121.75,85.0
K2311,29.916666666666664,121.83333333333334,97.71428571428571
K2312,29.849999999999998,122.04999999999998,74.85714285714286
K2313,29.849999999999998,121.91666666666666,100.0
K2314,29.849999999999998,121.78333333333332,230.42857142857142
K2315,29.800000000000004,122.0,114.57142857142857
K2316,29.783333333333335,121.86666666666666,200.85714285714286
K2317,29.933333333333334,121.95000000000002,87.85714285714286
K2318,29.916666666666664,121.93333333333337,70.85714285714286
K2319,29.900000000000002,121.70000000000002,179.42857142857142
K2320,29.849999999999998,121.96666666666668,18.428571428571427
K2321,29.88333333333333,122.04999999999998,88.0
K2322,29.916666666666664,121.91666666666666,88.71428571428571
K2323,29.966666666666665,121.79999999999998,90.28571428571429
K2324,29.933333333333334,121.71666666666668,119.0
K2325,29.800000000000004,121.88333333333334,162.85714285714286
K2326,29.86666666666667,121.83333333333334,160.85714285714286
K2327,29.76666666666666,121.89999999999999,190.85714285714286
K2328,29.783333333333335,121.98333333333333,89.85714285714286
K2330,29.916666666666664,121.76666666666667,119.0
K2390,29.900000000000002,122.13333333333334,22.857142857142858
K2391,29.933333333333334,121.98333333333333,40.5
K2392,29.849999999999998,121.83333333333334,120.28571428571429
K2393,29.88,121.77,168.85714285714286
K2394,29.88,121.99,62.142857142857146
K2395,29.75,121.92,201.66666666666666
K2411,29.900000000000002,121.46666666666668,80.14285714285714
K2412,29.86666666666667,121.33333333333334,97.71428571428571
K2413,29.849999999999998,121.70000000000002,208.0
K2414,29.833333333333336,121.43333333333337,76.42857142857143
K2415,29.800000000000004,121.20000000000002,129.85714285714286
K2416,29.76666666666666,121.26666666666667,78.42857142857143
K2417,29.783333333333335,121.41666666666666,50.142857142857146
K2418,29.783333333333335,121.63333333333334,123.71428571428571
K2419,29.816666666666666,121.79999999999998,258.7142857142857
K2420,29.716666666666665,121.53333333333332,43.714285714285715
K2421,29.73333333333334,121.61666666666666,118.28571428571429
K2422,29.73333333333334,121.81666666666663,148.57142857142858
K2423,29.650000000000002,121.75,135.42857142857142
K2424,29.63333333333333,121.58333333333334,112.42857142857143
K2425,29.650000000000002,121.66666666666666,134.57142857142858
K2426,29.73333333333334,121.73333333333333,131.14285714285714
K2427,29.849999999999998,121.63333333333334,149.0
K2428,29.783333333333335,121.35000000000001,77.42857142857143
K2429,29.816666666666666,121.29999999999998,83.14285714285714
K2430,29.800000000000004,121.73333333333333,222.71428571428572
K2431,29.800000000000004,121.56666666666663,177.0
K2432,29.833333333333336,121.56666666666663,114.28571428571429
K2433,29.833333333333336,121.53333333333332,111.28571428571429
K2434,29.816666666666666,121.5,90.28571428571429
K2435,29.783333333333335,121.58333333333334,130.42857142857142
K2436,29.666666666666664,121.71666666666668,104.14285714285714
K2437,29.76666666666666,121.76666666666667,238.0
K2438,29.816666666666666,121.36666666666666,50.57142857142857
K2439,29.86666666666667,121.43333333333337,94.71428571428571
K2440,29.916666666666664,121.43333333333337,75.85714285714286
K2441,29.800000000000004,121.28333333333332,80.14285714285714
K2442,29.88333333333333,121.33333333333334,100.42857142857143
K2443,29.683333333333334,121.81666666666663,104.85714285714286
K2445,29.75,121.38333333333334,68.71428571428571
K2446,29.833333333333336,121.60000000000001,136.28571428571428
K2448,29.683333333333334,121.63333333333334,155.0
K2449,29.833333333333336,121.26666666666667,147.71428571428572
K2450,29.86666666666667,121.48333333333333,104.71428571428571
K2451,29.76666666666666,121.16666666666666,154.28571428571428
K2456,29.833333333333336,121.58333333333334,138.71428571428572
K2457,29.816666666666666,121.66666666666666,168.42857142857142
K2458,29.783333333333335,121.54999999999998,44.142857142857146
K2511,30.13333333333333,121.25,109.71428571428571
K2512,30.300000000000004,121.31666666666663,92.57142857142857
K2513,30.166666666666664,121.35000000000001,102.42857142857143
K2514,30.11666666666667,121.45000000000002,75.57142857142857
K2515,30.26666666666666,121.21666666666668,122.85714285714286
K2516,30.23333333333334,121.28333333333332,106.14285714285714
K2517,30.23333333333334,121.16666666666666,100.57142857142857
K2518,30.199999999999996,121.13333333333334,93.42857142857143
K2519,30.166666666666664,121.45000000000002,96.28571428571429
K2520,30.216666666666665,121.39999999999999,106.71428571428571
K2522,30.083333333333336,121.38333333333334,110.42857142857143
K2523,30.13333333333333,121.53333333333332,88.85714285714286
K2524,30.216666666666665,121.33333333333334,100.42857142857143
K2526,30.25,121.36666666666666,85.0
K2527,30.26666666666666,121.25,112.71428571428571
K2528,30.199999999999996,121.18333333333337,98.14285714285714
K2529,30.083333333333336,121.29999999999998,136.85714285714286
K2530,30.083333333333336,121.28333333333332,128.42857142857142
K2531,30.050000000000004,121.43333333333337,128.71428571428572
K2533,30.083333333333336,121.23333333333333,122.14285714285714
K2534,30.25,121.26666666666667,102.85714285714286
K2535,30.166666666666664,121.21666666666668,98.57142857142857
K2536,30.183333333333334,121.21666666666668,96.0
K2537,30.183333333333334,121.41666666666666,40.285714285714285
K2538,30.11666666666667,121.36666666666666,91.0
K2539,30.166666666666664,121.29999999999998,98.71428571428571
K2540,30.11666666666667,121.29999999999998,131.85714285714286
K2541,30.11666666666667,121.20000000000002,107.28571428571429
K2542,30.25,121.13333333333334,110.71428571428571
K2543,30.316666666666666,121.16666666666666,115.0
K2544,30.26666666666666,121.18333333333337,107.71428571428571
K2545,30.300000000000004,121.38333333333334,92.71428571428571
K2546,30.183333333333334,121.51666666666667,105.42857142857143
K2547,30.23333333333334,121.45000000000002,110.57142857142857
K2548,30.26666666666666,121.11666666666666,99.14285714285714
K2549,30.099999999999998,121.58333333333334,90.0
K2611,30.23333333333334,121.08333333333334,77.57142857142857
K2612,30.183333333333334,120.93333333333337,68.85714285714286
K2613,30.083333333333336,121.0,61.0
K2614,30.099999999999998,121.10000000000001,61.0
K2615,30.033333333333335,121.33333333333334,44.857142857142854
K2616,30.033333333333335,121.04999999999998,65.85714285714286
K2617,30.0,121.26666666666667,52.285714285714285
K2618,29.949999999999996,121.38333333333334,79.14285714285714
K2619,29.916666666666664,121.06666666666663,103.14285714285714
K2620,29.916666666666664,121.14999999999999,158.0
K2621,29.88333333333333,121.20000000000002,140.85714285714286
K2622,29.833333333333336,121.13333333333334,166.71428571428572
K2623,29.716666666666665,121.04999999999998,69.28571428571429
K2624,29.98333333333334,121.11666666666666,86.85714285714286
K2625,29.966666666666665,121.26666666666667,74.0
K2626,30.166666666666664,121.04999999999998,72.0
K2627,29.76666666666666,121.11666666666666,199.28571428571428
K2628,30.150000000000002,121.20000000000002,100.42857142857143
K2629,30.150000000000002,121.11666666666666,57.57142857142857
K2630,30.066666666666666,121.14999999999999,67.28571428571429
K2631,29.716666666666665,121.08333333333334,131.57142857142858
K2632,30.150000000000002,120.98333333333333,73.42857142857143
K2633,30.066666666666666,121.04999999999998,62.42857142857143
K2634,30.033333333333335,121.28333333333332,83.42857142857143
K2635,29.966666666666665,121.23333333333333,102.85714285714286
K2636,29.98333333333334,121.16666666666666,94.14285714285714
K2637,30.066666666666666,121.36666666666666,23.714285714285715
K2638,30.033333333333335,121.39999999999999,152.42857142857142
K2639,30.23333333333334,121.03333333333332,38.857142857142854
K2640,29.86666666666667,121.06666666666663,148.14285714285714
K2641,29.88333333333333,121.13333333333334,124.71428571428571
K2643,29.73333333333334,121.03333333333332,128.57142857142858
K2644,30.11666666666667,120.93333333333337,60.142857142857146
K2645,30.13333333333333,121.08333333333334,85.42857142857143
K2646,30.183333333333334,120.98333333333333,67.42857142857143
K2647,29.98333333333334,121.31666666666663,57.142857142857146
K2648,30.01666666666666,121.38333333333334,68.42857142857143
K2649,29.933333333333334,121.33333333333334,63.42857142857143
K2650,30.166666666666664,120.96666666666668,59.57142857142857
K2651,30.033333333333335,121.21666666666668,75.57142857142857
K2652,30.183333333333334,120.96666666666668,73.71428571428571
K2653,30.01666666666666,121.26666666666667,67.71428571428571
K2655,30.050000000000004,121.16666666666666,83.85714285714286
K2710,29.680000000000003,121.43000000000004,78.14285714285714
K2711,29.683333333333334,121.21666666666668,92.71428571428571
K2712,29.683333333333334,121.26666666666667,88.28571428571429
K2713,29.699999999999996,121.35000000000001,62.285714285714285
K2714,29.716666666666665,121.20000000000002,154.42857142857142
K2715,29.683333333333334,121.48333333333333,92.28571428571429
K2716,29.666666666666664,121.10000000000001,91.57142857142857
K2717,29.61666666666667,121.20000000000002,173.14285714285714
K2718,29.599999999999998,121.33333333333334,93.57142857142857
K2719,29.583333333333336,121.39999999999999,100.0
K2720,29.550000000000004,121.58333333333334,123.57142857142857
K2721,29.599999999999998,121.70000000000002,115.71428571428571
K2722,29.583333333333336,121.51666666666667,113.14285714285714
K2723,29.533333333333335,121.31666666666663,112.71428571428571
K2724,29.449999999999996,121.23333333333333,195.57142857142858
K2725,29.650000000000002,121.41666666666666,69.0
K2726,29.51666666666666,121.38333333333334,76.28571428571429
K2727,29.76666666666666,121.45000000000002,68.57142857142857
K2729,29.566666666666666,121.14999999999999,131.0
K2730,29.599999999999998,121.26666666666667,123.85714285714286
K2731,29.61666666666667,121.60000000000001,102.28571428571429
K2732,29.533333333333335,121.23333333333333,114.57142857142857
K2733,29.63333333333333,121.23333333333333,164.85714285714286
K2734,29.63333333333333,121.16666666666666,177.14285714285714
K2735,29.666666666666668,121.15000000000002,62.333333333333336
K2736,29.566666666666666,121.23333333333333,119.42857142857143
K2737,29.716666666666665,121.23333333333333,125.85714285714286
K2738,29.583333333333336,121.36666666666666,85.57142857142857
K2739,29.51666666666666,121.46666666666668,72.28571428571429
K2740,29.650000000000002,121.53333333333332,134.57142857142858
K2741,29.61666666666667,121.68333333333337,106.57142857142857
K2742,29.583333333333336,121.66666666666666,120.28571428571429
K2743,29.73333333333334,121.41666666666666,64.71428571428571
K2744,29.666666666666664,121.33333333333334,86.28571428571429
K2745,29.533333333333335,121.51666666666667,116.14285714285714
K2811,29.48333333333334,121.43333333333337,84.85714285714286
K2812,29.48333333333334,121.53333333333332,133.0
K2813,29.36666666666667,121.31666666666663,220.85714285714286
K2814,29.38333333333333,121.60000000000001,140.57142857142858
K2815,29.349999999999998,121.21666666666668,260.57142857142856
K2816,29.316666666666666,121.53333333333332,139.28571428571428
K2817,29.300000000000004,121.28333333333332,355.7142857142857
K2818,29.216666666666665,121.5,160.28571428571428
K2819,29.333333333333336,121.66666666666666,129.0
K2820,29.216666666666665,121.75,139.0
K2821,29.416666666666664,121.53333333333332,108.14285714285714
K2822,29.183333333333334,121.25,165.71428571428572
K2823,29.23333333333334,121.35000000000001,205.85714285714286
K2824,29.166666666666664,121.5,98.28571428571429
K2825,29.199999999999996,121.64999999999999,175.42857142857142
K2826,29.13333333333333,121.31666666666663,172.14285714285714
K2827,29.449999999999996,121.33333333333334,202.57142857142858
K2828,29.38333333333333,121.43333333333337,101.71428571428571
K2829,29.150000000000002,121.68333333333337,63.57142857142857
K2830,29.216666666666665,121.20000000000002,177.42857142857142
K2831,29.26666666666666,121.56666666666663,143.42857142857142
K2834,29.25,121.63333333333334,128.85714285714286
K2835,29.26666666666666,121.23333333333333,296.2857142857143
K2836,29.183333333333334,121.43333333333337,138.14285714285714
K2837,29.26666666666666,121.71666666666668,125.14285714285714
K2838,29.466666666666665,121.31666666666663,182.57142857142858
K2839,29.150000000000002,121.31666666666663,150.0
K2840,29.26666666666666,121.60000000000001,180.28571428571428
K2841,29.333333333333336,121.58333333333334,139.57142857142858
K2842,29.36666666666667,121.5,127.57142857142857
K2843,29.26666666666666,121.43333333333337,216.71428571428572
K2844,29.433333333333334,121.51666666666667,123.85714285714286
K2845,29.416666666666664,121.58333333333334,169.71428571428572
K2846,29.199999999999996,121.38333333333334,189.0
K2847,29.216666666666665,121.43333333333337,232.57142857142858
K2848,29.48333333333334,121.36666666666666,116.14285714285714
K2849,29.36666666666667,121.68333333333337,153.85714285714286
K2850,29.300000000000004,121.68333333333337,95.57142857142857
K2851,29.23333333333334,121.68333333333337,108.14285714285714
K2852,29.183333333333334,121.71666666666668,169.0
K2853,29.300000000000004,121.36666666666666,191.0
K2854,29.23333333333334,121.25,232.57142857142858
K2855,29.26666666666666,121.51666666666667,190.71428571428572
K2856,29.216666666666665,121.53333333333332,112.28571428571429
K2857,29.216666666666665,121.31666666666663,268.0
K2858,29.300000000000004,121.46666666666668,204.42857142857142
K2859,29.36666666666667,121.39999999999999,142.0
K2860,29.26666666666666,121.28333333333332,139.0
K2861,29.13333333333333,121.28333333333332,210.71428571428572
K2862,29.300000000000004,121.64999999999999,146.85714285714286
K2911,29.650000000000002,121.93333333333337,97.85714285714286
K2912,29.433333333333334,121.71666666666668,53.857142857142854
K2913,29.566666666666666,121.76666666666667,114.71428571428571
K2914,29.533333333333335,121.88333333333334,103.71428571428571
K2915,29.5,121.63333333333334,207.71428571428572
K2916,29.466666666666665,121.78333333333332,184.57142857142858
K2917,29.400000000000002,121.83333333333334,156.28571428571428
K2918,29.38333333333333,121.76666666666667,119.71428571428571
K2919,29.583333333333336,121.89999999999999,168.0
K2920,29.300000000000004,121.79999999999998,183.57142857142858
K2921,29.3,121.95,83.2
K2922,29.23333333333334,121.83333333333334,136.14285714285714
K2923,29.183333333333334,122.03333333333332,7.857142857142857
K2924,29.11666666666667,121.81666666666663,188.0
K2925,29.050000000000004,121.93333333333337,108.42857142857143
K2926,29.433333333333334,122.18333333333337,99.42857142857143
K2927,28.88333333333333,122.25,114.0
K2928,29.599999999999998,121.88333333333334,137.85714285714286
K2929,29.349999999999998,121.85000000000001,145.28571428571428
K2930,29.566666666666666,121.91666666666666,142.85714285714286
K2931,29.5,121.95000000000002,98.71428571428571
K2932,29.316666666666666,121.79999999999998,141.0
K2933,29.166666666666664,121.88333333333334,147.0
K2934,29.166666666666664,121.78333333333332,173.71428571428572
K2935,29.416666666666664,121.89999999999999,134.57142857142858
K2936,29.36666666666667,121.78333333333332,129.0
K2937,29.11666666666667,121.86666666666666,148.85714285714286
K2938,29.216666666666665,121.96666666666668,101.14285714285714
K2940,29.466666666666665,121.68333333333337,224.42857142857142
K2941,29.466666666666665,121.68333333333337,193.42857142857142
K2942,29.433333333333334,121.93333333333337,61.857142857142854
K2943,29.599999999999998,121.81666666666663,154.85714285714286
K2944,29.51666666666666,121.70000000000002,159.28571428571428
K2945,29.416666666666664,121.86666666666666,79.42857142857143
K2946,29.26666666666666,121.83333333333334,149.28571428571428
K2947,29.166666666666664,121.96666666666668,107.0
K2948,29.48333333333334,121.88333333333334,125.71428571428571
K2953,29.48333333333334,121.88333333333334,115.14285714285714
K3002,28.0,121.06666666666663,119.0
K3003,27.949999999999996,120.88333333333334,56.857142857142854
K3004,28.36666666666667,121.13333333333334,396.7142857142857
K3005,28.099999999999998,120.85000000000001,179.71428571428572
K3006,27.916666666666664,120.33333333333334,10.0
K3008,27.783333333333335,120.23333333333333,2.4285714285714284
K3010,27.599999999999998,120.25,1.4285714285714286
K3012,28.36666666666667,120.73333333333333,111.57142857142857
K3013,27.48333333333334,120.54999999999998,0.7142857142857143
K3014,28.28639,120.9603,362.8333333333333
K3015,28.48333333333334,121.11666666666666,323.85714285714283
K3017,28.392499999999995,121.20219999999999,334.0
K3018,28.033333333333335,120.96666666666668,67.0
K3019,27.98111,120.94690000000001,22.142857142857142
K3020,27.61666666666667,120.14999999999999,4.571428571428571
K3021,27.650000000000002,120.28333333333332,0.42857142857142855
K3022,27.63333333333333,120.66666666666666,5.428571428571429
K3023,27.26666666666666,120.51666666666667,8.857142857142858
K3024,27.5,120.63333333333334,1.1428571428571428
K3025,27.51666666666666,120.29999999999998,0.5714285714285714
K3026,27.993609999999997,120.375,11.428571428571429
K3027,27.849999999999998,120.83333333333334,30.714285714285715
K3028,28.13333333333333,120.43333333333337,16.142857142857142
K3029,28.050000000000004,120.54999999999998,14.285714285714286
K3030,27.900000000000002,120.75,13.142857142857142
K3031,27.61666666666667,120.54999999999998,0.0
K3032,27.63333333333333,120.46666666666668,0.14285714285714285
K3033,27.683333333333334,120.31666666666663,0.14285714285714285
K3034,27.63333333333333,120.35000000000001,0.8571428571428571
K3036,27.76666666666666,119.79999999999998,26.714285714285715
K3037,27.61666666666667,119.91666666666666,3.857142857142857
K3038,27.88333333333333,120.16666666666666,12.428571428571429
K3039,27.76666666666666,120.0,8.571428571428571
K3040,27.916666666666664,120.76666666666667,25.0
K3041,27.98333333333334,120.54999999999998,4.142857142857143
K3042,27.98333333333334,120.41666666666666,8.428571428571429
K3043,28.066666666666666,120.5,2.2857142857142856
K3044,27.26666666666666,120.48333333333333,11.142857142857142
K3045,27.38889,120.40279999999998,7.0
K3046,27.5,120.18333333333337,0.8571428571428571
K3047,27.449999999999996,120.63333333333334,1.2857142857142858
K3048,27.51666666666666,120.5,0.42857142857142855
K3049,28.216666666666665,120.43333333333337,35.42857142857143
K3050,28.36666666666667,120.48333333333333,66.85714285714286
K3051,28.400000000000002,120.78333333333332,151.71428571428572
K3052,28.44583,120.9336,445.6666666666667
K3053,28.383333333333333,121.01666666666668,516.2
K3054,28.166666666666664,120.89999999999999,186.42857142857142
K3055,28.0,120.83333333333334,48.142857142857146
K3056,28.24972,120.98580000000001,240.42857142857142
K3057,27.86666666666667,119.83333333333334,28.285714285714285
K3058,27.683333333333334,120.10000000000001,1.5714285714285714
K3060,27.699999999999996,120.66666666666666,2.142857142857143
K3061,27.716669999999997,119.68330000000002,32.142857142857146
K3062,27.38333333333333,120.03333333333332,8.285714285714286
K3063,27.349999999999998,119.89999999999999,13.571428571428571
K3064,27.416666666666664,120.20000000000002,0.14285714285714285
K3065,27.86666666666667,120.0,29.428571428571427
K3066,27.966666666666665,120.14999999999999,20.142857142857142
K3067,27.583333333333336,120.08333333333334,4.571428571428571
K3069,27.88333333333333,121.11666666666666,69.28571428571429
K3070,28.11666666666667,120.81666666666663,119.85714285714286
K3071,28.23333333333334,120.5,28.428571428571427
K3072,28.48333333333334,120.48333333333333,193.14285714285714
K3073,28.5,120.75,359.85714285714283
K3074,27.683333333333334,120.98333333333333,0.0
K3075,27.783333333333335,120.48333333333333,0.42857142857142855
K3076,27.36666666666667,120.63333333333334,4.428571428571429
K3077,27.833333333333336,120.29999999999998,4.428571428571429
K3078,27.76667,121.13329999999999,65.71428571428571
K3080,27.833333333333336,121.25,0.0
K3081,27.666666666666664,120.16666666666666,1.4285714285714286
K3082,27.583333333333336,120.20000000000002,2.7142857142857144
K3083,27.566666666666666,120.29999999999998,0.14285714285714285
K3084,28.3,120.56666666666665,54.166666666666664
K3085,27.466666666666665,120.45000000000002,2.2857142857142856
K3086,28.45,121.01666666666667,437.0
K3087,28.3133,121.20000000000002,301.14285714285717
K3088,28.0,120.66666666666666,20.714285714285715
K3089,27.48333333333334,119.78333333333332,14.857142857142858
K3090,27.48333,120.0,14.857142857142858
K3091,27.48333333333334,119.85000000000001,10.571428571428571
K3092,27.63333333333333,119.86666666666666,4.142857142857143
K3093,27.800000000000004,119.89999999999999,15.142857142857142
K3094,27.949999999999996,119.88333333333334,24.285714285714285
K3095,27.900000000000002,119.96666666666668,30.571428571428573
K3096,27.73333333333334,120.18333333333337,2.142857142857143
K3097,28.23333333333334,120.76666666666667,86.28571428571429
K3098,28.25,120.81666666666663,166.57142857142858
K3099,28.449999999999996,120.39999999999999,197.0
K3100,27.400000000000002,120.39999999999999,5.0
K3101,28.433333333333334,120.58333333333334,117.0
K3102,28.26666666666666,120.60000000000001,58.285714285714285
K3103,28.400000000000002,120.64999999999999,126.14285714285714
K3104,28.583333333333332,120.71666666666668,247.5
K3105,27.745830000000005,120.64779999999999,0.42857142857142855
K3106,27.849999999999998,120.54999999999998,0.5714285714285714
K3107,27.916666666666664,120.43333333333337,5.714285714285714
K3108,27.73333333333334,120.45000000000002,0.42857142857142855
K3109,28.066666666666666,120.38333333333334,10.0
K3110,27.51666666666666,120.10000000000001,11.714285714285714
K3111,27.566666666666666,119.98333333333333,8.285714285714286
K3112,27.400000000000002,119.81666666666663,22.285714285714285
K3113,27.63333333333333,119.66666666666666,13.714285714285714
K3114,27.683333333333334,120.04999999999998,1.8571428571428572
K3115,27.716666666666665,119.93333333333337,5.0
K3116,27.86666666666667,120.41666666666666,3.142857142857143
K3117,27.759999999999998,120.37,1.0
K3118,27.316666666666666,120.54999999999998,5.714285714285714
K3119,28.199999999999996,120.95000000000002,230.0
K3120,27.833333333333336,121.04999999999998,77.42857142857143
K3121,28.383333333333333,121.13333333333334,33.25
K3122,28.416666666666668,120.96666666666667,452.0
K3123,27.916666666666664,120.26666666666667,13.428571428571429
K3124,27.316666666666666,119.79999999999998,21.714285714285715
K3125,28.083333333333336,120.73333333333333,40.42857142857143
K3126,28.183333333333334,120.56666666666663,33.57142857142857
K3127,27.583333333333336,120.11666666666666,6.142857142857143
K3128,28.01666666666666,120.60000000000001,10.0
K3129,27.533333333333335,120.60000000000001,1.4285714285714286
K3130,27.433333333333334,120.28333333333332,0.7142857142857143
K3131,27.599999999999998,120.39999999999999,0.0
K3132,27.666666666666664,120.38333333333334,0.14285714285714285
K3133,27.73333333333334,120.54999999999998,0.14285714285714285
K3134,27.550000000000004,120.04999999999998,14.428571428571429
K3135,27.466666666666665,120.13333333333334,7.0
K3136,27.433333333333334,120.13333333333334,6.142857142857143
K3137,27.550000000000004,120.71666666666668,0.0
K3138,27.63333333333333,119.78333333333332,1.0
K3139,27.566666666666666,119.89999999999999,5.285714285714286
K3140,27.666666666666664,119.95000000000002,3.7142857142857144
K3141,27.449999999999996,119.86666666666666,17.0
K3142,27.416666666666664,119.73333333333333,11.285714285714286
K3143,27.416666666666664,119.89999999999999,16.0
K3144,27.38333333333333,119.98333333333333,10.571428571428571
K3145,27.699999999999996,120.14999999999999,1.7142857142857142
K3146,27.63333333333333,120.0,2.857142857142857
K3147,27.833333333333336,120.0,17.571428571428573
K3148,27.916666666666664,120.01666666666667,35.714285714285715
K3149,27.966666666666665,120.06666666666663,66.14285714285714
K3150,27.683333333333334,120.61666666666666,0.5714285714285714
K3151,27.583333333333336,120.36666666666666,0.0
K3152,27.716666666666665,120.28333333333332,0.0
K3153,27.599999999999998,120.51666666666667,0.14285714285714285
K3154,27.550000000000004,120.20000000000002,1.5714285714285714
K3155,27.833333333333336,119.93333333333337,15.857142857142858
K3156,27.900000000000002,119.81666666666663,28.142857142857142
K3157,27.76666666666666,120.21666666666668,2.142857142857143
K3158,27.783333333333335,120.16666666666666,4.0
K3159,27.849999999999998,120.13333333333334,8.857142857142858
K3160,27.808609999999994,120.51829999999998,0.5714285714285714
K3161,27.748609999999992,120.28250000000001,0.8571428571428571
K3162,27.716666666666665,120.41666666666666,0.42857142857142855
K3163,28.0,120.76666666666667,35.714285714285715
K3164,27.800000000000004,120.68333333333337,2.7142857142857144
K3165,27.916666666666664,120.64999999999999,5.0
K3166,28.033333333333335,120.58333333333334,12.571428571428571
K3167,27.800000000000004,120.45000000000002,0.2857142857142857
K3168,28.183330000000005,121.01610000000002,156.42857142857142
K3169,27.783333333333335,120.39999999999999,0.8571428571428571
K3170,27.849999999999998,120.46666666666668,1.8571428571428572
K3171,27.86666666666667,120.60000000000001,2.5714285714285716
K3172,28.216666666666665,121.01666666666667,191.42857142857142
K3173,28.466666666666665,121.16666666666666,322.14285714285717
K3174,28.316666666666666,120.98333333333333,0.2857142857142857
K3175,27.849999999999998,120.66666666666666,2.857142857142857
K3176,27.966666666666665,120.36666666666666,12.571428571428571
K3177,27.816666666666666,120.20000000000002,3.5714285714285716
K3178,28.316666666666666,121.01666666666667,342.2857142857143
K3179,28.01666666666666,120.86666666666666,81.71428571428571
K3180,27.713050000000003,120.89250000000001,0.0
K3181,28.23333333333334,120.66666666666666,71.42857142857143
K3182,28.26666666666666,120.54999999999998,51.142857142857146
K3183,28.26666666666666,120.73333333333333,91.85714285714286
K3184,28.199999999999996,120.83333333333334,181.0
K3185,28.400000000000002,120.89999999999999,349.85714285714283
K3186,28.48333333333334,120.71666666666668,250.28571428571428
K3187,28.316666666666666,120.79999999999998,126.28571428571429
K3188,28.36666666666667,120.56666666666663,84.0
K3189,28.349999999999998,120.38333333333334,51.0
K3190,28.5,120.63333333333334,232.28571428571428
K3191,27.949999999999996,120.54999999999998,1.5714285714285714
K3192,28.099999999999998,120.46666666666668,11.571428571428571
K3193,28.13333333333333,120.51666666666667,16.285714285714285
K3194,27.88333333333333,120.66666666666666,3.5714285714285716
K3195,27.86666666666667,120.78333333333332,21.285714285714285
K3196,27.75,120.60000000000001,0.2857142857142857
K3197,27.666666666666664,120.63333333333334,1.5714285714285714
K3198,27.63333333333333,120.56666666666663,0.42857142857142855
K3199,27.650000000000002,120.20000000000002,1.7142857142857142
K3200,27.63333333333333,120.25,1.2857142857142858
K3201,27.650000000000002,120.45000000000002,0.0
K3202,27.61666666666667,120.36666666666666,0.0
K3203,27.699999999999996,120.36666666666666,0.7142857142857143
K3204,27.566666666666666,120.41666666666666,0.0
K3205,27.949999999999996,121.08333333333334,91.14285714285714
K3206,27.400000000000002,119.91666666666666,12.428571428571429
K3207,27.349999999999998,119.93333333333337,4.285714285714286
K3208,27.433333333333334,119.95000000000002,14.571428571428571
K3209,27.63333333333333,119.98333333333333,4.428571428571429
K3210,27.533333333333335,119.95000000000002,10.428571428571429
K3211,27.48333333333334,120.08333333333334,15.142857142857142
K3212,27.433333333333334,119.86666666666666,17.571428571428573
K3213,27.60889,119.72609999999999,4.285714285714286
K3214,27.683333333333334,119.86666666666666,5.857142857142857
K3215,27.599999999999998,119.75,3.4285714285714284
K3216,27.800000000000004,120.61666666666666,1.7142857142857142
K3217,27.75,120.60000000000001,0.14285714285714285
K3218,27.800000000000004,120.73333333333333,5.714285714285714
K3219,27.800000000000004,120.29999999999998,2.142857142857143
K3220,27.900000000000002,120.38333333333334,7.0
K3221,27.88333333333333,120.25,10.857142857142858
K3222,27.83111,120.31280000000001,7.142857142857143
K3223,27.833333333333336,120.53333333333332,0.2857142857142857
K3224,27.949999999999996,120.39999999999999,9.857142857142858
K3225,27.699999999999996,119.78333333333332,9.857142857142858
K3226,27.833333333333336,120.08333333333334,15.714285714285714
K3227,27.916666666666664,120.11666666666666,27.0
K3228,27.75,120.04999999999998,5.428571428571429
K3229,27.783333333333335,120.04999999999998,6.285714285714286
K3230,27.816666666666666,120.18333333333337,3.142857142857143
K3231,27.76666666666666,120.13333333333334,2.7142857142857144
K3232,27.716666666666665,120.16666666666666,2.857142857142857
K3233,27.800000000000004,119.96666666666668,11.571428571428571
K3234,27.76666666666666,120.11666666666666,3.4285714285714284
K3235,28.416666666666664,120.38333333333334,123.14285714285714
K3236,28.433333333333334,120.71666666666668,136.28571428571428
K3237,28.416666666666664,120.83333333333334,214.57142857142858
K3238,27.38333333333333,120.54999999999998,2.7142857142857144
K3239,27.349999999999998,120.53333333333332,12.857142857142858
K3240,27.449999999999996,120.36666666666666,1.5714285714285714
K3241,27.51666666666666,120.36666666666666,0.14285714285714285
K3242,27.26666666666666,120.46666666666668,13.857142857142858
K3243,27.933333333333334,120.76666666666667,28.571428571428573
K3244,27.433333333333334,120.25,0.0
