K8322,28.555560000000007,121.53919999999997,57.625
K8401,28.349449999999997,121.4606,120.25
K8402,28.52972,121.30780000000001,118.625
K8403,28.491109999999995,121.24109999999999,168.125
K8404,28.371109999999994,121.56640000000002,130.0
K8405,28.324720000000006,121.26109999999997,136.875
K8406,28.447499999999998,121.32579999999999,138.0
K8407,28.246389999999998,121.60389999999998,79.5
K8408,28.47806,121.45939999999999,86.75
K8409,28.422220000000003,121.60810000000001,47.25
K8410,28.286110000000004,121.3994,137.25
K8411,28.383890000000005,121.3003,122.75
K8412,28.398889999999998,121.52279999999999,108.875
K8413,28.45056,121.5589,119.0
K8414,28.499169999999996,121.20190000000001,142.375
K8415,28.412499999999998,121.6617,76.625
K8416,28.41556,121.4511,111.75
K8417,28.42056,121.2528,180.125
K8419,28.32583,121.61889999999997,110.375
K8420,28.36194,121.28250000000001,176.0
K8421,28.32944,121.3311,279.75
K8422,28.482220000000005,121.32359999999997,134.0
K8423,28.411949999999997,121.37670000000001,127.5
K8424,28.457220000000003,121.39969999999997,69.25
K8425,28.23111,121.63559999999998,43.25
K8426,28.411110000000004,121.56439999999999,53.375
K8427,28.468889999999995,121.26189999999998,155.875
K8429,28.48944,121.37940000000002,85.25
K8430,28.389999999999993,121.36810000000001,176.125
K8441,28.49694,121.3361,117.875
K8442,28.436109999999992,121.43579999999999,125.0
K8443,28.48944,121.43309999999998,77.0
K8444,28.345,121.49969999999999,111.25
K8445,28.43167,121.6581,68.25
K8446,28.324999999999996,121.40750000000001,170.375
K8447,28.327779999999997,121.45939999999999,61.25
K8448,28.30389,121.64689999999999,75.375
K8452,28.48333,121.56667000000002,-9999.0
K8501,28.256939999999993,121.2867,241.75
K8502,28.166390000000003,121.37170000000002,258.25
K8503,28.243889999999997,121.38030000000002,140.125
K8504,28.210000000000004,121.15750000000001,98.5
K8505,28.125560000000004,121.2369,242.0
K8506,28.09222,121.40390000000001,157.0
K8507,28.091669999999997,121.2042,199.5
K8508,28.085829999999994,121.52,112.375
K8509,28.088329999999992,121.15279999999998,186.875
K8510,28.19611,121.30920000000002,106.375
K8511,28.19833,121.2414,126.75
K8512,28.216939999999997,121.30140000000003,318.25
K8513,28.10611,121.36417000000003,138.875
K8515,28.27833,121.2453,364.0
K8517,28.10306,121.1358,56.5
K8518,28.226670000000006,121.3333,338.0
K8520,28.248060000000002,121.25390000000002,240.375
K8521,28.31528,121.34580000000003,208.25
K8522,28.194999999999997,121.21029999999999,174.125
K8526,28.133299999999995,121.13329999999999,0.0
K8527,28.11917,121.19809999999998,121.625
K8528,28.242500000000003,121.13919999999999,0.0
K8530,28.222219999999997,121.37530000000001,299.125
K8580,28.222219999999997,121.37530000000001,299.125
K8581,28.31528,121.34580000000003,223.625
K8582,28.10611,121.36417000000003,160.5
K8583,28.10556,121.2369,255.75
K8584,28.19833,121.2414,146.5
K8585,28.091669999999997,121.2042,258.25
K8586,28.210000000000004,121.15750000000001,105.375
K8587,28.085829999999994,121.52,104.5
K8588,28.09222,121.40390000000001,157.0
K8589,28.242500000000003,121.13919999999999,0.0
K8601,28.76667,121.4869,177.75
K8602,28.756939999999993,121.31860000000003,30.0
K8603,28.89917,120.90470000000002,110.5
K8604,28.92889,121.2622,196.0
K8605,29.000560000000004,121.1142,110.625
K8606,28.742500000000003,121.10109999999999,225.125
K8607,28.79500000000001,121.17060000000001,91.75
K8608,28.84,121.26469999999998,213.75
K8609,28.852219999999996,121.45190000000001,220.375
K8610,28.83722,121.6631,30.625
K8611,28.712780000000002,121.63779999999998,43.25
K8613,28.879439999999995,121.37310000000001,216.375
K8614,28.957780000000007,121.2133,161.375
K8615,28.794440000000005,121.12059999999998,183.0
K8616,28.746109999999994,121.23580000000001,130.75
K8617,28.904439999999997,121.20219999999999,0.0
K8618,28.872780000000002,121.0231,157.875
K8619,28.978890000000003,121.1494,199.0
K8620,28.808609999999994,121.5797,86.625
K8621,28.69306,121.54560000000001,78.5
K8622,28.871669999999998,121.0797,149.875
K8623,28.979999999999997,120.9153,135.25
K8624,29.015279999999997,120.99580000000002,101.125
K8625,28.933609999999994,121.00109999999998,149.375
K8626,28.69,121.07280000000002,282.25
K8627,28.691110000000002,121.75940000000001,6.75
K8628,28.91,120.8944,107.375
K8629,28.80972,121.84749999999998,75.375
K8630,28.743060000000007,121.84810000000002,41.5
K8640,28.729170000000003,120.96749999999999,350.25
K8641,28.77222,121.11530000000002,164.75
K8642,28.824440000000003,121.23220000000002,132.875
K8643,29.00028,120.96669999999997,141.25
K8644,28.893329999999995,121.36940000000001,191.125
K8645,28.893329999999995,121.36940000000001,4.625
K8646,28.84833,121.33669999999998,255.5
K8647,29.00528,121.2608,243.25
K8648,28.91028,121.4022,184.25
K8649,28.713609999999996,121.57809999999998,125.5
K8650,28.715830000000004,121.7297,39.875
K8651,28.70917,121.75390000000002,0.0
K8652,28.718060000000005,121.71169999999998,0.0
K8654,28.789719999999996,120.93332999999998,0.0
K8655,28.758890000000005,121.55830000000002,116.25
K8661,28.851940000000006,121.13279999999999,103.5
K8666,28.43167,121.90329999999997,0.0
K8667,28.0575,121.2708,166.625
K8681,28.712780000000002,121.63779999999998,62.0
K8701,29.267779999999995,120.9864,152.75
K8702,29.125830000000004,120.79470000000002,89.625
K8703,29.25833,121.09140000000001,212.125
K8704,29.090560000000004,121.1014,117.0
K8705,29.05167,120.7939,186.375
K8706,29.07055,121.0,116.25
K8707,29.059169999999998,120.70219999999998,107.375
K8708,29.144720000000003,120.86249999999998,76.75
K8709,29.099449999999997,120.8569,168.5
K8710,29.19722000000001,120.8017,7.875
K8711,29.171940000000003,121.22220000000002,193.5
K8712,29.11111,121.11559999999999,125.25
K8713,29.243060000000007,121.05190000000002,254.0
K8714,29.06778,121.1947,140.375
K8715,29.088050000000003,120.89560000000003,72.5
K8716,29.069439999999993,121.0575,100.625
K8717,29.134999999999998,121.0372,99.25
K8718,29.28833,120.9108,0.0
K8719,29.12,121.10220000000001,138.25
K8720,29.20111,120.89969999999997,73.0
K8721,29.20694,121.01639999999999,147.125
K8722,29.020280000000007,120.87609999999998,175.875
K8723,29.023059999999994,120.77,219.25
K8724,29.13806,121.00670000000001,89.25
K8725,29.088050000000003,121.1758,159.625
K8726,29.072779999999998,120.73029999999997,115.0
K8727,29.151389999999996,121.15279999999998,153.125
K8728,29.310560000000002,121.06190000000001,168.5
K8729,29.224170000000008,121.14,170.125
K8730,28.97583,120.8189,226.0
K8740,29.071390000000005,120.8411,165.75
K8741,29.20361,120.9628,100.125
K8742,29.09,120.79999999999998,176.125
K8743,29.150000000000002,121.21667000000001,135.125
K8745,29.12,120.86667,186.71428571428572
K8746,29.226390000000002,120.84749999999998,93.0
K8747,29.115000000000002,121.12440000000001,102.125
K8759,29.133890000000005,120.98,55.0
K8770,29.288890000000002,120.91499999999999,146.5
K8771,29.05139,120.8411,181.25
K8772,29.29333,121.1458,200.75
K8773,29.18444,121.1128,205.125
K8774,29.21722,120.8017,105.875
K8801,29.04361,121.34029999999998,229.0
K8802,28.938060000000004,121.71439999999998,36.25
K8803,29.161949999999997,121.5706,136.25
K8805,29.011670000000002,121.50940000000001,73.75
K8806,28.98389,121.3986,254.625
K8807,29.050000000000004,121.22080000000003,164.5
K8808,28.867500000000003,121.51279999999998,151.875
K8809,28.92083,121.4714,140.5
K8810,29.01389,121.6083,123.0
K8811,28.971110000000003,121.58079999999998,79.75
K8812,29.0675,121.48810000000002,119.25
K8813,28.875830000000004,121.63829999999999,62.625
K8814,29.074440000000003,121.27890000000001,114.375
K8815,29.15222,121.4575,93.25
K8816,29.103890000000003,121.6006,112.125
K8817,29.075279999999996,121.40499999999999,200.75
K8818,29.0025,121.3147,199.625
K8819,29.158610000000003,121.3514,122.375
K8820,29.123609999999992,121.48,116.0
K8821,28.92694,121.5833,82.375
K8822,29.150829999999992,121.36829999999999,119.375
K8823,29.10861,121.57669999999999,125.375
K8824,29.008890000000005,121.4683,135.875
K8825,29.066669999999995,121.67920000000001,35.125
K8826,28.89111,121.6617,52.25
K8827,28.89111,121.6617,52.625
K8828,29.02444,121.3881,282.125
K8829,29.05445,121.2419,137.5
K8830,29.161949999999997,121.5706,129.28571428571428
K8840,29.04917,121.42420000000001,242.875
K8841,29.118060000000007,121.5811,25.625
K8901,28.72556,120.57860000000002,74.0
K8902,28.728890000000003,120.47720000000001,60.875
K8903,28.718060000000005,120.79359999999998,218.25
K8904,28.946390000000005,120.75189999999999,0.0
K8905,28.621389999999998,120.7147,200.5
K8906,28.788890000000002,120.85749999999999,216.875
K8907,28.85028,120.5117,96.625
K8908,28.663890000000002,120.6708,228.25
K8909,28.895000000000003,120.6228,141.875
K8910,28.69833,120.33529999999999,114.375
K8911,28.671940000000003,120.5706,125.75
K8912,28.57361,120.39610000000002,152.0
K8913,28.645000000000003,120.4797,123.875
K8914,28.616109999999995,120.79610000000001,277.5
K8915,28.77722,120.7242,136.875
K8916,28.560830000000003,120.3333,111.0
K8917,28.83972,120.8778,98.0
K8918,28.72583,120.5208,52.75
K8919,28.76056,120.77499999999999,191.125
K8920,28.779439999999997,120.42830000000001,78.875
K8921,28.631110000000003,120.40189999999998,84.5
K8922,28.879439999999995,120.8328,99.0
K8923,28.54944,120.5878,151.375
K8924,28.878330000000002,120.60249999999999,124.625
K8925,28.824999999999996,120.74670000000002,61.875
K8926,28.69833,120.44330000000001,47.25
K8927,28.872780000000002,120.7306,108.875
K8928,28.811939999999996,120.63279999999999,58.875
K8929,28.775000000000002,120.5811,73.75
K8942,28.604170000000003,120.65419999999997,212.125
K8943,28.59222,120.5281,210.625
K8945,28.916390000000003,120.72749999999999,183.0
K8946,28.639170000000004,120.64250000000001,174.5
K8947,28.783060000000003,120.50610000000003,60.5
K8948,28.645280000000007,120.41689999999997,99.625
K8949,28.625830000000004,120.80780000000001,292.875
K8982,28.642779999999995,120.8931,0.0
