,Height,lat,lon,IIiii,RR
15822,3900,28.26666667,120.5833333,K3622,49
18745,3900,28.26666667,120.5833333,K3622,48
2384,3880,29.19722,120.8017,K8710,8
2417,3880,29.21722,120.8017,K8774,61
5315,3880,29.19722,120.8017,K8710,8
5348,3880,29.21722,120.8017,K8774,70
8255,3880,29.19722,120.8017,K8710,7
8288,3880,29.21722,120.8017,K8774,150
11188,3880,29.19722,120.8017,K8710,8
11221,3880,29.21722,120.8017,K8774,114
14114,3880,29.19722,120.8017,K8710,7
14147,3880,29.21722,120.8017,K8774,70
17034,3880,29.19722,120.8017,K8710,9
17067,3880,29.21722,120.8017,K8774,86
19962,3880,29.19722,120.8017,K8710,8
19995,3880,29.21722,120.8017,K8774,227
1135,3860,27.55,119.9166667,K3345,32
4067,3860,27.55,119.9166667,K3345,0
6998,3860,27.55,119.9166667,K3345,5
9939,3860,27.55,119.9166667,K3345,1
12866,3860,27.55,119.9166667,K3345,0
15790,3860,27.55,119.9166667,K3345,2
18707,3860,27.55,119.9166667,K3345,0
62,3850,29.25,118.7166667,K1063,41
1176,3850,27.58333333,120.1666667,K3707,7
2790,3850,27.93333333,119.6833333,K9342,107
2994,3850,29.25,118.7166667,K1063,32
4108,3850,27.58333333,120.1666667,K3707,1
5721,3850,27.93333333,119.6833333,K9342,38
5925,3850,29.25,118.7166667,K1063,59
7048,3850,27.58333333,120.1666667,K3707,20
8661,3850,27.93333333,119.6833333,K9342,46
8866,3850,29.25,118.7166667,K1063,11
9980,3850,27.58333333,120.1666667,K3707,27
11594,3850,27.93333333,119.6833333,K9342,25
11798,3850,29.25,118.7166667,K1063,14
12907,3850,27.58333333,120.1666667,K3707,1
14519,3850,27.93333333,119.6833333,K9342,85
14723,3850,29.25,118.7166667,K1063,114
15830,3850,27.58333333,120.1666667,K3707,4
17438,3850,27.93333333,119.6833333,K9342,107
17643,3850,29.25,118.7166667,K1063,22
18757,3850,27.58333333,120.1666667,K3707,1
20366,3850,27.93333333,119.6833333,K9342,24
931,3840,27.56666667,119.9,K3139,32
2593,3840,28.5,118.8,K9115,22
3863,3840,27.56666667,119.9,K3139,0
5524,3840,28.5,118.8,K9115,30
6794,3840,27.56666667,119.9,K3139,3
8464,3840,28.5,118.8,K9115,48
9735,3840,27.56666667,119.9,K3139,0
11397,3840,28.5,118.8,K9115,41
12663,3840,27.56666667,119.9,K3139,0
14322,3840,28.5,118.8,K9115,25
15587,3840,27.56666667,119.9,K3139,2
17243,3840,28.5,118.8,K9115,87
18505,3840,27.56666667,119.9,K3139,0
20170,3840,28.5,118.8,K9115,123
721,3830,29.3,121.2833333,K2817,153
3652,3830,29.3,121.2833333,K2817,227
6583,3830,29.3,121.2833333,K2817,455
9524,3830,29.3,121.2833333,K2817,653
12456,3830,29.3,121.2833333,K2817,438
15382,3830,29.3,121.2833333,K2817,363
18302,3830,29.3,121.2833333,K2817,201
346,3820,29.86666667,118.9166667,K1360,8
1128,3820,28.3,120.85,K3338,184
3278,3820,29.86666667,118.9166667,K1360,2
4060,3820,28.3,120.85,K3338,167
6208,3820,29.86666667,118.9166667,K1360,24
6991,3820,28.3,120.85,K3338,160
9150,3820,29.86666667,118.9166667,K1360,11
9932,3820,28.3,120.85,K3338,377
12082,3820,29.86666667,118.9166667,K1360,17
12859,3820,28.3,120.85,K3338,408
15007,3820,29.86666667,118.9166667,K1360,45
15783,3820,28.3,120.85,K3338,394
17927,3820,29.86666667,118.9166667,K1360,16
18700,3820,28.3,120.85,K3338,335
1962,3810,28.91,120.4,K6258,86
4895,3810,28.91,120.4,K6258,113
7835,3810,28.91,120.4,K6258,145
10767,3810,28.91,120.4,K6258,142
13694,3810,28.91,120.4,K6258,108
16616,3810,28.91,120.4,K6258,86
19543,3810,28.91,120.4,K6258,105
2587,3809,28.76666667,119.3166667,K9109,93
5518,3809,28.76666667,119.3166667,K9109,167
8458,3809,28.76666667,119.3166667,K9109,200
11391,3809,28.76666667,119.3166667,K9109,149
14316,3809,28.76666667,119.3166667,K9109,127
17237,3809,28.76666667,119.3166667,K9109,166
20164,3809,28.76666667,119.3166667,K9109,193
475,3800,29.73333333,119.4666667,K1676,30
2096,3800,28.78333333,119.15,K7306,51
2600,3800,28.4,119.4,K9122,57
3407,3800,29.73333333,119.4666667,K1676,37
5028,3800,28.78333333,119.15,K7306,75
5531,3800,28.4,119.4,K9122,41
6337,3800,29.73333333,119.4666667,K1676,80
7040,3800,27.4333,120.18,K3653,2
7968,3800,28.78333333,119.15,K7306,96
8471,3800,28.4,119.4,K9122,23
9279,3800,29.73333333,119.4666667,K1676,82
10901,3800,28.78333333,119.15,K7306,27
11404,3800,28.4,119.4,K9122,2
12211,3800,29.73333333,119.4666667,K1676,136
13828,3800,28.78333333,119.15,K7306,19
14329,3800,28.4,119.4,K9122,10
15136,3800,29.73333333,119.4666667,K1676,17
16749,3800,28.78333333,119.15,K7306,27
17250,3800,28.4,119.4,K9122,26
18056,3800,29.73333333,119.4666667,K1676,98
18749,3800,27.4333,120.18,K3653,3
19677,3800,28.78333333,119.15,K7306,19
20177,3800,28.4,119.4,K9122,37
748,3780,29.2,121.3833333,K2846,145
2817,3780,27.95,118.8666667,K9397,13
3679,3780,29.2,121.3833333,K2846,173
5748,3780,27.95,118.8666667,K9397,8
6610,3780,29.2,121.3833333,K2846,200
8688,3780,27.95,118.8666667,K9397,8
9551,3780,29.2,121.3833333,K2846,276
11621,3780,27.95,118.8666667,K9397,12
12483,3780,29.2,121.3833333,K2846,240
14546,3780,27.95,118.8666667,K9397,1
15409,3780,29.2,121.3833333,K2846,180
17465,3780,27.95,118.8666667,K9397,0
18329,3780,29.2,121.3833333,K2846,109
20393,3780,27.95,118.8666667,K9397,1
1025,3770,27.8,119.9666667,K3233,18
1065,3770,28.48333333,120.5833333,K3273,106
2742,3770,27.63333333,118.9666667,K9286,29
3957,3770,27.8,119.9666667,K3233,6
3997,3770,28.48333333,120.5833333,K3273,149
5673,3770,27.63333333,118.9666667,K9286,11
6888,3770,27.8,119.9666667,K3233,35
6928,3770,28.48333333,120.5833333,K3273,84
8613,3770,27.63333333,118.9666667,K9286,49
9829,3770,27.8,119.9666667,K3233,11
9869,3770,28.48333333,120.5833333,K3273,140
11546,3770,27.63333333,118.9666667,K9286,64
12757,3770,27.8,119.9666667,K3233,8
12796,3770,28.48333333,120.5833333,K3273,189
14471,3770,27.63333333,118.9666667,K9286,67
15681,3770,27.8,119.9666667,K3233,3
15720,3770,28.48333333,120.5833333,K3273,216
17390,3770,27.63333333,118.9666667,K9286,20
18599,3770,27.8,119.9666667,K3233,0
18638,3770,28.48333333,120.5833333,K3273,271
20318,3770,27.63333333,118.9666667,K9286,37
947,3750,27.83333333,119.9333333,K3155,36
1105,3750,28.2,120.6,K3315,46
3879,3750,27.83333333,119.9333333,K3155,11
4037,3750,28.2,120.6,K3315,67
6810,3750,27.83333333,119.9333333,K3155,31
6968,3750,28.2,120.6,K3315,19
9751,3750,27.83333333,119.9333333,K3155,15
9909,3750,28.2,120.6,K3315,30
12679,3750,27.83333333,119.9333333,K3155,8
12836,3750,28.2,120.6,K3315,50
