K0101,28.449999999999996,119.48333333333333,45.25
K0102,27.98333333333334,119.63333333333334,45.875
K1001,30.26666666666666,120.16666666666666,47.125
K1002,30.36666666666667,120.13333333333334,58.5
K1003,30.300000000000004,120.33333333333334,39.0
K1004,30.150000000000002,120.14999999999999,64.875
K1005,30.25,120.06666666666663,56.25
K1007,30.25,120.14999999999999,0.0
K1008,30.316666666666666,120.08333333333334,62.5
K1009,30.166666666666664,120.06666666666663,59.0
K1010,30.26666666666666,120.21666666666668,50.375
K1011,29.966666666666665,119.71666666666668,47.875
K1012,30.166666666666664,119.21666666666668,30.0
K1013,29.333333333333336,119.16666666666666,22.125
K1014,30.283333333333335,120.63333333333334,60.375
K1015,29.849999999999998,119.35000000000001,53.125
K1016,29.349999999999998,118.70000000000002,31.125
K1017,30.433333333333334,119.78333333333332,47.375
K1018,30.23333333333334,120.11666666666666,48.5
K1019,30.466666666666665,120.18333333333337,42.375
K1020,30.26666666666666,119.89999999999999,56.0
K1021,30.01666666666666,120.29999999999998,83.0
K1022,30.26666666666666,120.43333333333337,71.625
K1023,29.933333333333334,120.16666666666666,6.125
K1024,29.36666666666667,119.51666666666667,19.875
K1025,30.23333333333334,119.68333333333337,61.375
K1026,29.900000000000002,119.53333333333332,41.75
K1027,30.0,120.0,93.875
K1028,30.033333333333335,119.45000000000002,53.25
K1029,30.150000000000002,120.26666666666667,64.5
K1030,29.5,119.38333333333334,28.75
K1031,29.533333333333335,119.56666666666663,48.875
K1032,30.199999999999996,119.39999999999999,39.5
K1033,30.283333333333335,119.10000000000001,136.75
K1034,30.333333333333336,119.29999999999998,51.0
K1035,29.849999999999998,120.11666666666666,74.75
K1036,29.683333333333334,119.89999999999999,67.875
K1037,30.400000000000002,119.96666666666668,50.5
K1038,29.583333333333336,119.73333333333333,75.625
K1039,29.650000000000002,119.53333333333332,42.125
K1041,29.316666666666666,119.31666666666663,21.125
K1042,30.38333333333333,120.5,42.375
K1043,30.01666666666666,119.21666666666668,43.125
K1044,30.13333333333333,119.78333333333332,84.5
K1045,30.11666666666667,118.89999999999999,35.75
K1046,30.300000000000004,118.95000000000002,48.625
K1047,30.300000000000004,119.56666666666663,52.125
K1048,30.066666666666666,120.20000000000002,70.375
K1049,30.166666666666664,120.45000000000002,44.0
K1050,30.033333333333335,119.60000000000001,47.875
K1051,30.083333333333336,119.81666666666663,88.625
K1052,30.150000000000002,119.98333333333333,58.625
K1053,29.76666666666666,119.53333333333332,44.5
K1054,29.933333333333334,119.29999999999998,38.625
K1055,29.86666666666667,119.76666666666667,52.375
K1056,29.716666666666665,119.63333333333334,77.625
K1057,29.683333333333334,118.85000000000001,18.25
K1058,29.550000000000004,118.88333333333334,21.75
K1059,29.849999999999998,119.11666666666666,39.375
K1060,29.550000000000004,118.63333333333334,21.25
K1061,29.599999999999998,118.75,0.0
K1062,29.783333333333335,119.20000000000002,15.0
K1063,29.25,118.71666666666668,40.375
K1064,29.466666666666665,119.08333333333334,27.75
K1065,29.916666666666664,118.91666666666666,17.25
K1066,30.183333333333334,120.08333333333334,62.125
K1067,30.183333333333334,120.03333333333332,50.75
K1068,30.26666666666666,120.08333333333334,58.75
K1069,30.083333333333336,120.10000000000001,69.375
K1070,29.333333333333336,118.98333333333333,38.625
K1071,30.433333333333334,119.56666666666663,134.125
K1072,30.199999999999996,119.04999999999998,31.375
K1073,29.816666666666666,119.95000000000002,117.0
K1074,29.916666666666664,119.86666666666666,83.0
K1075,29.433333333333334,118.48333333333333,13.875
K1076,29.833333333333336,118.86666666666666,19.75
K1077,30.099999999999998,119.51666666666667,53.25
K1079,30.183333333333334,120.33333333333334,105.625
K1080,29.666666666666664,119.33333333333334,27.875
K1081,30.13333333333333,120.11666666666666,53.125
K1082,29.933333333333334,120.28333333333332,66.375
K1083,30.183333333333334,120.58333333333334,56.875
K1084,30.066666666666666,118.95000000000002,40.0
K1085,30.36666666666667,119.66666666666666,81.875
K1086,30.050000000000004,119.35000000000001,48.625
K1087,29.76666666666666,119.71666666666668,105.875
K1088,29.916666666666664,119.43333333333337,49.625
K1089,29.833333333333336,119.45000000000002,79.875
K1090,29.783333333333335,119.41666666666666,96.875
